H0_samples,cosiota_samples
7.276419727899761369e+01,-9.949979777675539427e-01
7.654766498518633000e+01,-8.990340491389254840e-01
6.773659191642599353e+01,-9.424208420606655645e-01
6.464080502961272146e+01,-8.984496125100692732e-01
6.972986842456512591e+01,-9.485415656306940280e-01
1.003420910815964646e+02,-6.256742436525797313e-01
7.627704447160418511e+01,-9.127830502156563108e-01
8.312165517907948242e+01,-7.368909313879331568e-01
7.491880436912722985e+01,-8.789005268892894351e-01
7.090578343260087024e+01,-9.690672827882038654e-01
7.033462076367763416e+01,-9.410578413887471516e-01
6.062628416331764214e+01,-9.927272960309930783e-01
7.884755962052230416e+01,-7.703847970402551981e-01
8.221431896965646047e+01,-7.548969158501714904e-01
8.567588105750127170e+01,-7.443941950656817186e-01
6.621404653123920525e+01,-9.887199994835145223e-01
1.011297491647660109e+02,-5.624417238938616004e-01
7.093279079700843681e+01,-8.314326046432316542e-01
7.608047698055112562e+01,-8.794119739899362020e-01
7.585809082197090447e+01,-9.169718214854452043e-01
1.047698716754597825e+02,-6.360716754299970965e-01
7.293931944411701807e+01,-9.155388302306913806e-01
8.169331411928823172e+01,-8.121999651066130754e-01
6.892059250792254943e+01,-9.611942643308427625e-01
9.624633251220690511e+01,-6.839319124531971772e-01
8.796837179953561758e+01,-8.423146689055619474e-01
8.353328670228555097e+01,-7.932720630575175180e-01
8.021967485923849495e+01,-7.554010561323108996e-01
6.470714076628031819e+01,-9.031653374059548378e-01
6.914456551776139293e+01,-8.772871470058989374e-01
6.043840838149503014e+01,-9.473365808681840639e-01
6.938293193110179402e+01,-9.636692234779911104e-01
8.050874733455013654e+01,-8.822609446893229235e-01
7.844339502149654209e+01,-9.202234437596606975e-01
9.712906904820327725e+01,-6.916366576563903745e-01
7.469200314203676783e+01,-9.935090291260595396e-01
6.887175235827164954e+01,-9.834627649972699226e-01
7.409498678218174916e+01,-9.750170964356987824e-01
8.849437827064443240e+01,-7.301881262127875027e-01
1.001268236960344211e+02,-5.669249253100741015e-01
6.540348009917794059e+01,-9.634555430646547514e-01
7.916518555000560298e+01,-7.885261540649741718e-01
7.343347530603621465e+01,-8.454612377408650126e-01
8.408146250675711997e+01,-8.017578834452637748e-01
7.224379289751473721e+01,-9.950080738507250944e-01
7.776055133170821421e+01,-7.698011873151233697e-01
6.567779244924922466e+01,-9.982793914795443646e-01
9.974978068698976585e+01,-6.417373466862230647e-01
7.836166807727082073e+01,-8.154705335889183004e-01
1.002991048678282198e+02,-7.369071653961247748e-01
8.498389975135229690e+01,-7.194170371331564118e-01
8.106879850017782019e+01,-8.444089469729443298e-01
8.366725840676835446e+01,-7.567215262069684201e-01
7.606207100109494945e+01,-8.586254790184540964e-01
8.066762142161198312e+01,-8.078492601977373955e-01
8.725653884665861426e+01,-7.023025611767041987e-01
6.222848312123930015e+01,-9.882859863792979871e-01
8.039110673529187068e+01,-8.009187212848291049e-01
6.553567142562422987e+01,-9.420422082382198248e-01
7.748116493649345671e+01,-7.851801306802353997e-01
6.676190174151474821e+01,-8.840208625228767048e-01
8.028197034872236770e+01,-7.468013377954199061e-01
6.730966749042624997e+01,-9.066492325279380537e-01
6.851289992808273155e+01,-9.996320678453380904e-01
7.574352166345597936e+01,-9.601568356929408576e-01
6.972821242395271213e+01,-9.977214507446966474e-01
7.173643521082807695e+01,-9.359651347524509113e-01
1.297154170576656611e+02,-4.729651250143181440e-01
6.781009337421794214e+01,-9.626937916078344148e-01
6.414021057001616555e+01,-9.390437359420631402e-01
7.201368340750259733e+01,-8.889535357139819460e-01
6.688930369354194738e+01,-9.524008264218594144e-01
7.392672070856663424e+01,-9.141767764610100322e-01
6.998463945302776779e+01,-8.569700275871189321e-01
7.161653252274594195e+01,-9.268530479479510920e-01
7.680255002260248887e+01,-8.227632417305559276e-01
6.535794157591944042e+01,-9.570233344761793770e-01
6.365033571720778127e+01,-9.318654635841244760e-01
8.798530816894530915e+01,-6.630531312292222701e-01
8.904088950283903614e+01,-6.800152474422543891e-01
6.920616990173404304e+01,-8.947413410809821332e-01
8.168795997741310089e+01,-9.542229164317819201e-01
9.594373768519751877e+01,-8.126120626139845537e-01
9.197332880501247132e+01,-8.103463966195633139e-01
7.388150283606812252e+01,-9.830136205050741260e-01
6.056499385299625260e+01,-8.421200701159827773e-01
6.079614443583696470e+01,-9.301664354961052261e-01
7.228092741214074124e+01,-7.323908313586244834e-01
6.005497835190301714e+01,-9.109094577948048110e-01
6.751072249677730497e+01,-9.330712772569911273e-01
6.223539863204550215e+01,-9.021998020886986547e-01
7.728590733649997446e+01,-8.981490108432048647e-01
1.068354656220430456e+02,-5.761298997653709897e-01
7.075647893987826365e+01,-9.298644780649412134e-01
6.261123150029224860e+01,-9.965257946195384964e-01
6.552051034086005643e+01,-9.482288597592918311e-01
6.799474501656256109e+01,-9.556058527680182380e-01
7.178634054602395054e+01,-9.747418905320655025e-01
7.936488255987568152e+01,-8.358896618139842749e-01
6.966642641905993116e+01,-9.581245467154302364e-01
7.226337312104566024e+01,-9.954796692083517362e-01
9.045702634551489041e+01,-7.189376226172476958e-01
7.248981329896815851e+01,-9.100720130106587646e-01
1.194760572475110081e+02,-4.877629620570021474e-01
8.266058138944917744e+01,-7.582713291767146924e-01
6.903893980964036814e+01,-9.927161048757384698e-01
1.213327158578996290e+02,-5.051177992906581427e-01
9.939431648284960374e+01,-6.421579673364782304e-01
7.262560319921435337e+01,-9.359148453238453902e-01
8.143982103810868978e+01,-7.961719990907597522e-01
1.057246719665664614e+02,-6.498734975095366018e-01
7.528199999043468438e+01,-9.094668199653411778e-01
9.955174100116479963e+01,-5.978289302789560056e-01
7.891408888332799165e+01,-8.761330615258824395e-01
7.452810313869150605e+01,-9.531302507690019299e-01
6.757614702965416598e+01,-9.943109189527915559e-01
6.765365638878238030e+01,-9.669413135551238048e-01
7.092721172513105898e+01,-9.768495698401272742e-01
7.015838752530790146e+01,-8.939384185346912481e-01
1.053834109770997713e+02,-5.654500796964061493e-01
7.562664989467380394e+01,-8.427526474960028713e-01
7.828351308326320179e+01,-8.718219379966472005e-01
6.655734281323235280e+01,-9.548760176080148820e-01
7.243112426311053298e+01,-8.138904503134106738e-01
6.374355038929513029e+01,-9.784717150896768967e-01
8.126571992644754516e+01,-7.177204319514555175e-01
7.967921213463731078e+01,-8.001908787035421078e-01
9.859138935430732431e+01,-6.551096208728994785e-01
9.836639992922941644e+01,-4.723776819154066331e-01
6.723984605580369589e+01,-9.722678221000286003e-01
7.152120667149908684e+01,-8.563034124064238251e-01
6.338802147389678510e+01,-9.317232038537478500e-01
7.067126676463128376e+01,-9.374173062527741962e-01
7.640845134705810437e+01,-8.809980216816195586e-01
6.559956491901003517e+01,-9.866871380874000508e-01
7.840328020426042599e+01,-8.048423267062340125e-01
6.537637006993153932e+01,-9.074477930655077129e-01
8.857627277716349568e+01,-7.671567390862091829e-01
7.075689133720878488e+01,-9.677545998051695353e-01
1.155665122497336483e+02,-6.101547816134138547e-01
7.152408118630708600e+01,-9.371664131587387203e-01
6.854041329247795034e+01,-9.663088148726270976e-01
8.042282684149894578e+01,-7.272417437047080657e-01
8.544460704547479679e+01,-7.649795106063256300e-01
1.038887161041774618e+02,-5.877576586637123235e-01
1.060532234302164767e+02,-6.320568263464969583e-01
1.112824773638310631e+02,-6.715168235326706148e-01
9.779757035673615917e+01,-6.317674541771156616e-01
7.278044312118259995e+01,-9.293927723780034400e-01
9.222281799985091766e+01,-7.313513404796780915e-01
7.678998504013480897e+01,-8.947774106723285215e-01
7.048766773362660842e+01,-9.675230552855368371e-01
1.010418409580471319e+02,-6.198804505382852215e-01
7.525989769078958602e+01,-8.314808957835174708e-01
6.993102946499823247e+01,-9.308873218401930716e-01
6.684839236818966413e+01,-9.668084959978040516e-01
6.856334768367813126e+01,-9.919634693471880427e-01
9.092416523777934856e+01,-7.423559671612575128e-01
7.361917292554029757e+01,-9.486271270126420685e-01
7.308513769024067130e+01,-9.542149627571643311e-01
1.018465305844356976e+02,-6.615436577989725064e-01
7.189180152474801844e+01,-9.666471410717784041e-01
6.398086523604801812e+01,-9.977571638596801629e-01
8.712317487111198488e+01,-7.524759283119978326e-01
6.298693682669190252e+01,-9.581245467154302364e-01
7.443359084459380881e+01,-7.954839108977194151e-01
7.259103850526146573e+01,-9.105910299169708289e-01
7.641350735367065283e+01,-7.991760971787132961e-01
6.687162729585527643e+01,-9.540703740160748625e-01
6.526926468957363170e+01,-9.816648894435883177e-01
6.820192407072097751e+01,-9.447353828988008795e-01
6.315567759321893959e+01,-9.274122140776053236e-01
8.461536208856284702e+01,-7.370015352865179059e-01
7.650948325342892531e+01,-9.340545239416117029e-01
8.653025167372670978e+01,-7.709102275873506160e-01
6.964431764080850940e+01,-8.579867485407220995e-01
7.041469677813192618e+01,-9.663908554425784114e-01
7.323821247186508288e+01,-8.735670883457160585e-01
1.406019174933411762e+02,-3.980611399318824684e-01
7.336484740516173986e+01,-8.966290363259955543e-01
7.827510583986459380e+01,-8.054414354904060325e-01
6.900630088290212427e+01,-8.651686422835614954e-01
9.532015341553352528e+01,-6.048841363066912447e-01
6.193870483338968569e+01,-9.874038394556650111e-01
6.806298843509608787e+01,-8.833529392329960706e-01
7.591323253277920458e+01,-8.069959681276722696e-01
6.873038947509780883e+01,-8.865437464001463264e-01
8.446959735397265945e+01,-8.394491470921133791e-01
8.162518100487810102e+01,-9.039407360054994012e-01
6.554538480725743455e+01,-8.986641431078251641e-01
8.827626509834766466e+01,-8.049030857373382641e-01
7.669527180132757849e+01,-9.031278304988257233e-01
7.586718163854420993e+01,-9.304782950851778756e-01
9.915818560592465758e+01,-6.556760517678563716e-01
7.162589564439960554e+01,-9.473775444093089915e-01
7.063691917195855297e+01,-9.268595289081050792e-01
6.567050522093020959e+01,-9.887893143132856499e-01
1.028656823817871384e+02,-5.752262613892771270e-01
9.321521566736629438e+01,-6.040274033827076616e-01
6.681343225750350712e+01,-9.406951583890629243e-01
6.680329052435462245e+01,-9.449097619535030690e-01
1.024566094797621219e+02,-4.754271058615280876e-01
7.423471316505465722e+01,-8.389207766400740285e-01
7.738731960233536711e+01,-7.199181451888526651e-01
7.066924226523235575e+01,-8.800405677559683948e-01
7.093134768922919875e+01,-8.405862613234063030e-01
7.476393083272876083e+01,-8.784645185927023592e-01
9.970265978398880691e+01,-5.516454034804110229e-01
6.397267286210180259e+01,-9.023656260481248692e-01
1.032962212254909105e+02,-5.302492394719774405e-01
6.196353951887455480e+01,-9.207223604094730840e-01
9.094081291796879896e+01,-5.901463235701789323e-01
5.806876424078047449e+01,-9.795891299286750842e-01
6.974267117944073391e+01,-9.276249949313580823e-01
7.439084501243495140e+01,-7.893809891720319216e-01
7.218504777878780487e+01,-9.813982277488112471e-01
6.188476421842741360e+01,-9.960351523342552138e-01
7.735162589531284993e+01,-7.735894857868691465e-01
9.050179840227855266e+01,-7.367404263751496929e-01
7.424499446360806587e+01,-8.795924781021384753e-01
7.233514753510105777e+01,-9.503547682445870892e-01
8.120523721922353388e+01,-8.194671773346022814e-01
7.364715206340854081e+01,-8.977954268076712152e-01
7.760381280896928047e+01,-8.714163491540730666e-01
6.844518340165548409e+01,-9.960175450122866758e-01
6.479091217863911822e+01,-9.648635963480607369e-01
1.086320052146127324e+02,-4.691085811438241993e-01
6.828903830623437443e+01,-9.415278104707661688e-01
6.372065705969970395e+01,-9.920037380412899397e-01
7.537148928652749191e+01,-8.801202478168695942e-01
8.008678430300024331e+01,-7.665729720018397142e-01
6.729816353329513845e+01,-9.983091243977982865e-01
9.512875833430118178e+01,-5.560118777966919223e-01
9.764950394765467934e+01,-5.500037592951874110e-01
7.018285163515975000e+01,-8.918683151757237360e-01
6.727994329002652307e+01,-8.819493574418334481e-01
8.360229712475718600e+01,-8.237029896453795796e-01
7.007544548393097728e+01,-9.896076249224673438e-01
7.345386387587895172e+01,-9.981050712467248731e-01
6.528218228378158017e+01,-9.094416974506874807e-01
7.244233126314486526e+01,-7.979290711942780279e-01
7.242311242548859695e+01,-8.584300751240124816e-01
7.113853149201089821e+01,-8.683249996885407107e-01
6.893776302540938161e+01,-8.867899069603327744e-01
7.577774746675196127e+01,-8.609608207813596037e-01
7.685504696853229234e+01,-8.658094017752399063e-01
7.111118948334369350e+01,-9.386715150832577459e-01
7.541344557579301977e+01,-7.814266969349401570e-01
7.349405261757524954e+01,-8.724908238048032505e-01
7.845211146147774173e+01,-8.208740694973746255e-01
6.610044461379688130e+01,-9.777028844735677904e-01
8.386172186604399315e+01,-7.848024485941110795e-01
7.190670209555121062e+01,-8.339183676166356252e-01
6.996483194090933466e+01,-9.955895724816902215e-01
5.981893159777268210e+01,-9.903702678784486180e-01
1.120767855686942625e+02,-6.069599023077486555e-01
7.497715794854543958e+01,-8.980872276681545197e-01
6.938556146897511212e+01,-9.329927707051615116e-01
8.098538984222635406e+01,-8.448578347349577911e-01
9.152748152984064234e+01,-7.456518767908975054e-01
6.857794393014231105e+01,-9.662607092753062732e-01
1.073305056561443109e+02,-5.967125846524051758e-01
1.180992679795965330e+02,-4.347918490887730525e-01
7.960492187932018737e+01,-9.205202156440354111e-01
7.646391123113669153e+01,-8.543625518713218181e-01
6.497563017154770648e+01,-9.113460249255399548e-01
8.325124139144075741e+01,-7.574423434141323019e-01
7.614057371047414335e+01,-8.177427324569328526e-01
5.831845009043639294e+01,-9.995700220742306241e-01
1.012269529732538729e+02,-5.704055651522487169e-01
6.514491242577337005e+01,-9.904002091979078326e-01
7.640377335170678919e+01,-8.222070878637210978e-01
5.637756977317250318e+01,-9.871844587035799590e-01
7.150548602405530119e+01,-8.743183967560820280e-01
6.615170856317604375e+01,-9.486305628298918879e-01
7.675500251344801939e+01,-7.739837140455454456e-01
7.158643961095289399e+01,-9.787633326158798885e-01
7.040434079570351855e+01,-8.869564580526904107e-01
7.094972860292367045e+01,-9.300312867121355298e-01
6.547099018162039386e+01,-9.761671726356693224e-01
7.540630662878913881e+01,-7.329664402645635901e-01
6.447412815710228529e+01,-9.671397600012767715e-01
7.915051193020198639e+01,-7.487347804053933187e-01
6.966224245323729747e+01,-9.173426475572126204e-01
8.371095567858770892e+01,-7.224262881979626183e-01
7.734730522956353127e+01,-7.991760971787132961e-01
6.759312145557281326e+01,-9.852978242540764153e-01
6.818882231773997660e+01,-9.273923087711667401e-01
6.450690904922545599e+01,-9.403000712516775828e-01
1.023252933115534091e+02,-5.711022962021421456e-01
7.210088398079798822e+01,-8.991367721827775439e-01
7.058403350102112483e+01,-9.686832635810325165e-01
6.918073685168506870e+01,-9.918747359710587963e-01
1.057630849035793119e+02,-5.346048822083967478e-01
6.584235880689770681e+01,-9.901817162369753733e-01
7.597727944138298994e+01,-9.234823705631803881e-01
9.909822391640820172e+01,-7.407447980006834909e-01
6.881827174482974385e+01,-9.653910892244261799e-01
1.003398332857133397e+02,-6.159964603968132169e-01
6.914528635515041799e+01,-9.809763157804693989e-01
8.332959726765533048e+01,-7.418425813654959677e-01
6.408436386281925934e+01,-9.675346459409239763e-01
7.718337373601526963e+01,-9.739818712027272785e-01
6.645030638713180338e+01,-9.803747675128342554e-01
6.738815364983474865e+01,-9.924067306991264381e-01
8.553258412593346804e+01,-7.726364871912495547e-01
7.126250248385599662e+01,-8.666501454184409869e-01
8.727257850146102669e+01,-6.103397276491568935e-01
8.553492237867192216e+01,-6.405308948456382989e-01
6.605600596489988163e+01,-8.164379905227747702e-01
8.288868592162407367e+01,-6.984015932499202384e-01
5.893834827280029032e+01,-9.855723027616380971e-01
6.429470771013669150e+01,-8.837056071507177757e-01
7.858188881415564708e+01,-6.967322080874938095e-01
7.049071659580140192e+01,-8.359708657829416634e-01
8.842438566466663019e+01,-6.771625032252512888e-01
7.550281401030807160e+01,-8.734380679505605594e-01
1.065404249415298210e+02,-5.562675207857956661e-01
6.273436618005854370e+01,-9.881307725461051517e-01
8.165435869065980512e+01,-8.067301408294182963e-01
6.216338377055019038e+01,-9.957497089082854025e-01
8.177500864557642046e+01,-7.406052618798708576e-01
8.811236582193924960e+01,-6.669951203405782847e-01
9.743915130315077988e+01,-6.505880361378753030e-01
